Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-29 00:00:00-05:00,48.34519277962711,48.72792454719917,47.82655446752382,48.10635757446289,382005000,0.0,0.0
2023-11-30 00:00:00-05:00,47.990445435742124,48.076387698516726,46.389567324354005,46.73732376098633,526247000,0.0,0.0
2023-12-01 00:00:00-05:00,46.49249632095064,47.16702396235708,46.1547312180282,46.73232650756836,369317000,0.0,0.0
2023-12-04 00:00:00-05:00,46.04480030339198,46.04480030339198,44.97854459860675,45.47819519042969,437543000,0.0,0.0
2023-12-05 00:00:00-05:00,45.43822537417424,46.571531508809755,45.243344800588865,46.53755569458008,371718000,0.004,0.0
2023-12-06 00:00:00-05:00,47.18615659482553,47.358052404807324,45.3842566412969,45.47520065307617,380590000,0.0,0.0
2023-12-07 00:00:00-05:00,45.67207911260122,46.600512368918565,45.57613709541874,46.56753158569336,350823000,0.0,0.0
2023-12-08 00:00:00-05:00,46.566539290284055,47.71183918008555,46.52156479549851,47.47698211669922,359224000,0.0,0.0
2023-12-11 00:00:00-05:00,47.461996738126764,47.50196941134899,45.80201186954374,46.5985221862793,509728000,0.0,0.0
2023-12-12 00:00:00-05:00,46.017871828359986,47.63688109924922,46.017871828359986,47.62788772583008,372387000,0.0,0.0
2023-12-13 00:00:00-05:00,47.59990503689136,48.56431567041087,47.5789179572985,48.058624267578125,447792000,0.0,0.0
2023-12-14 00:00:00-05:00,48.360430116300336,48.64025779907837,47.393023118434655,48.32045364379883,391232000,0.0,0.0
2023-12-15 00:00:00-05:00,48.16456014183968,49.37382007835511,48.09060403450958,48.86013412475586,479948000,0.0,0.0
2023-12-18 00:00:00-05:00,49.369821256751614,50.4021872923408,49.1199739909024,50.04640579223633,412587000,0.0,0.0
2023-12-19 00:00:00-05:00,49.39380579664743,49.66963815936467,48.865129643017234,49.57369613647461,464444000,0.0,0.0
2023-12-20 00:00:00-05:00,49.62466720561467,49.96845884341608,48.06861908632006,48.08161163330078,397894000,0.0,0.0
2023-12-21 00:00:00-05:00,48.781183869365606,49.065010780060334,48.38942122420045,48.96007537841797,300425000,0.0,0.0
2023-12-22 00:00:00-05:00,49.16494577989552,49.352830653569725,48.43738988482299,48.8001708984375,252507000,0.0,0.0
2023-12-26 00:00:00-05:00,48.93807912022649,49.569692938536456,48.93008458769596,49.2488899230957,244200000,0.0,0.0
2023-12-27 00:00:00-05:00,49.48075464580007,49.64965012045702,49.05501239405432,49.386810302734375,233648000,0.0,0.0
2023-12-28 00:00:00-05:00,49.61267326878179,49.85352335128604,49.38181158719183,49.49174499511719,246587000,0.0,0.0
2023-12-29 00:00:00-05:00,49.782567581126976,49.96645709185245,48.721216111915,49.49174499511719,389293000,0.0,0.0
